Date,Open,High,Low,Close,Adj Close,Volume,MA5,MA20,MA50,Previous day close price,Change in price,Percent change in price,Previous day volume,Change in volume,Percent change in volume,VMA5,VMA20,Volume_Osc,Previous day open price,Change in open price,Percent change in open price,Previous day high price,Change in high price,Percent change in high price,Previous day low price,Change in low price,Percent change in low price
2025-04-11,186.1,199.54,186.06,198.15,197.47,87435900.0,188.26,209.20700000000002,,190.42,7.730000000000018,0.040594475370234306,121880000.0,-34444100.0,-0.2826066622907778,135007520.0,76001995.0,77.63681071792918,189.07,-2.969999999999999,-0.01570846776326229,194.78,4.759999999999991,0.024437827292329795,183.0,3.0600000000000023,0.016721311475409895
2025-04-14,211.44,212.94,201.16,202.52,201.83,101352900.0,192.47199999999998,208.63299999999998,223.8198,198.15,4.3700000000000045,0.022053999495331933,87435900.0,13917000.0,0.1591680305229317,123184840.0,78665970.0,56.592285075744954,186.1,25.340000000000003,0.13616335303600224,199.54,13.400000000000006,0.0671544552470682,186.06,15.099999999999994,0.08115661614532943
2025-04-15,201.86,203.51,199.8,202.14,201.45,51343900.0,198.416,208.10549999999998,223.30239999999998,202.52,-0.3800000000000239,-0.001876357890578828,101352900.0,-50009000.0,-0.49341459395833764,109281720.0,79111545.0,38.13624800274094,211.44,-9.579999999999984,-0.045308361710177714,212.94,-9.430000000000007,-0.044284775054005854,201.16,-1.3599999999999852,-0.006760787432889215
2025-04-16,198.36,200.7,192.37,194.27,193.61,59732400.0,197.5,207.05699999999996,222.5318,202.14,-7.869999999999976,-0.03893341248639548,51343900.0,8388500.0,0.16337870711028968,84349020.0,79378895.0,6.261267557327423,201.86,-3.5,-0.017338749628455385,203.51,-2.8100000000000023,-0.013807675298511124,199.8,-7.430000000000007,-0.037187187187187165
2025-04-17,197.2,198.83,194.42,196.98,196.31,52164700.0,198.81199999999998,206.20099999999996,221.82199999999997,194.27,2.7099999999999795,0.013949657692901463,59732400.0,-7567700.0,-0.12669338583415368,70405960.0,79543985.0,-11.488015090015919,198.36,-1.160000000000025,-0.005847953216374435,200.7,-1.8699999999999761,-0.00931738913801683,192.37,2.049999999999983,0.010656547278681705
2025-04-21,193.27,193.8,189.81,193.16,192.5,46742500.0,197.814,204.94549999999998,221.0208,196.98,-3.819999999999993,-0.019392831759569518,52164700.0,-5422200.0,-0.10394385475235168,62267280.0,77174720.0,-19.31648083724826,197.2,-3.9299999999999784,-0.019929006085192547,198.83,-5.030000000000001,-0.02529799326057436,194.42,-4.609999999999985,-0.023711552309433115
2025-04-22,196.12,201.59,195.97,199.74,199.06,52976400.0,197.25799999999998,203.89600000000002,220.46300000000002,193.16,6.5800000000000125,0.03406502381445442,46742500.0,6233900.0,0.13336685029683903,52591980.0,77608565.0,-32.23430944767501,193.27,2.8499999999999943,0.01474620996533349,193.8,7.789999999999992,0.040196078431372406,189.81,6.159999999999997,0.03245350613771669
2025-04-23,206.0,208.0,202.8,204.6,203.9,52929200.0,197.75,202.9385,220.00199999999998,199.74,4.859999999999985,0.024331631120456443,52976400.0,-47200.0,-0.0008909627683270083,52909040.0,78530345.0,-32.62599317499497,196.12,9.879999999999995,0.05037732000815831,201.59,6.409999999999997,0.03179721216330167,195.97,6.8300000000000125,0.034852273307138804
2025-04-24,204.89,208.83,202.94,208.37,207.66,47311000.0,200.57,202.28050000000002,219.517,204.6,3.7700000000000102,0.01842619745845564,52929200.0,-5618200.0,-0.10614556804183706,50424760.0,79172590.0,-36.31033164381764,206.0,-1.1100000000000136,-0.005388349514563129,208.0,0.8300000000000125,0.00399038461538459,202.8,0.13999999999998636,0.0006903353057199357
2025-04-25,206.37,209.75,206.2,209.28,208.57,38222300.0,203.03000000000003,201.552,218.9652,208.37,0.9099999999999966,0.004367231367279345,47311000.0,-9088700.0,-0.19210543002684366,47636280.0,79228965.0,-39.87517065255112,204.89,1.4800000000000182,0.007223388159500299,208.83,0.9199999999999875,0.004405497294450056,202.94,3.259999999999991,0.016063861239775212
2025-04-28,210.0,211.5,207.46,210.14,209.42,38743100.0,206.426,201.16400000000002,218.3374,209.28,0.8599999999999852,0.004109327217125314,38222300.0,520800.0,0.01362555366893159,46036400.0,79175190.0,-41.855017967118236,206.37,3.6299999999999955,0.017589765954353798,209.75,1.75,0.008343265792610355,206.2,1.2600000000000193,0.006110572259941938
