Date,Open,High,Low,Close,Adj Close,Volume,MA5,MA20,MA50,Previous day close price,Change in price,Percent change in price,Previous day volume,Change in volume,Percent change in volume,VMA5,VMA20,Volume_Osc,Previous day open price,Change in open price,Percent change in open price,Previous day high price,Change in high price,Percent change in high price,Previous day low price,Change in low price,Percent change in low price
2025-04-09,224.69,274.69,223.88,272.2,272.2,219433400,246.81199999999998,254.72599999999997,,221.86,50.339999999999975,0.2268998467502028,171603500.0,47829900.0,0.278723336062493,178378880.0,146340775.0,21.8928080707513,245.0,-20.310000000000002,-0.08289795918367349,250.44,24.25,0.09682957993930685,217.8,6.079999999999984,0.02791551882460963
2025-04-10,260.0,262.49,239.33,252.4,252.4,181722600,243.836,255.31200000000004,,272.2,-19.799999999999983,-0.07274063188831736,219433400.0,-37710800.0,-0.17185533287093036,187488540.0,149686230.0,25.254367085068548,224.69,35.31,0.15714985090569233,274.69,-12.199999999999989,-0.04441370271942913,223.88,15.450000000000017,0.06901018402715753
2025-04-11,251.84,257.74,241.36,252.31,252.31,128948100,246.41199999999998,255.42849999999999,,252.4,-0.09000000000000341,-0.0003565768621236476,181722600.0,-52774500.0,-0.2904124198090936,177032280.0,151121520.0,17.145645438187756,260.0,-8.159999999999997,-0.031384615384615344,262.49,-4.75,-0.018095927463903427,239.33,2.030000000000001,0.008482012284293683
2025-04-14,258.36,261.8,245.93,252.35,252.35,100135200,250.224,256.14549999999997,288.7552,252.31,0.03999999999999204,0.00015853513534924701,128948100.0,-28812900.0,-0.22344571187943052,160368560.0,150533250.0,6.533646221017615,251.84,6.52000000000001,0.02588945362134698,257.74,4.060000000000002,0.015752308527974046,241.36,4.569999999999993,0.018934371892608493
2025-04-15,249.91,258.75,247.54,254.11,254.11,79594300,256.67400000000004,257.5855,286.16380000000004,252.35,1.7600000000000193,0.006974440261541481,100135200.0,-20540900.0,-0.2051316619929855,141966720.0,148939085.0,-4.6813534539976525,258.36,-8.450000000000017,-0.032706301285028716,261.8,-3.0500000000000114,-0.01165011459129106,245.93,1.6099999999999852,0.0065465782946365625
2025-04-16,247.61,251.97,233.89,241.55,241.55,112378700,250.544,257.87,283.1506,254.11,-12.560000000000002,-0.04942741332493805,79594300.0,32784400.0,0.41189381651701185,120555780.0,148958330.0,-19.067446580530273,249.91,-2.299999999999983,-0.009203313192749363,258.75,-6.780000000000001,-0.026202898550724663,247.54,-13.650000000000006,-0.055142603215641905
2025-04-17,243.47,244.34,237.68,241.37,241.37,83404800,248.33800000000002,258.1255,280.4146,241.55,-0.18000000000000682,-0.000745187331815389,112378700.0,-28973900.0,-0.25782376909503313,100892220.0,148177155.0,-31.91108305460447,247.61,-4.140000000000015,-0.016719841686523185,251.97,-7.6299999999999955,-0.03028138270429015,233.89,3.7900000000000205,0.016204198554876204
2025-04-21,230.26,232.21,222.79,227.5,227.5,97768000,243.37600000000003,257.065,277.4782,241.37,-13.870000000000005,-0.057463645026308185,83404800.0,14363200.0,0.17221071209330874,94656200.0,146429120.0,-35.35698363822715,243.47,-13.210000000000008,-0.0542571980120754,244.34,-12.129999999999995,-0.04964393877383966,237.68,-14.890000000000015,-0.06264725681588701
2025-04-22,230.96,242.79,229.85,237.97,237.97,120858500,240.5,255.044,275.0052,227.5,10.469999999999999,0.04602197802197794,97768000.0,23090500.0,0.2361764585549464,98800860.0,144018050.0,-31.39689087583119,230.26,0.700000000000017,0.0030400416920004503,232.21,10.579999999999984,0.045562206623315005,222.79,7.060000000000002,0.03168903451680949
2025-04-23,254.86,259.45,244.43,250.74,250.74,150381900,239.82599999999996,253.17399999999998,273.0054,237.97,12.77000000000001,0.05366222633105022,120858500.0,29523400.0,0.24428070843176108,112958380.0,144019070.0,-21.56706747238404,230.96,23.900000000000006,0.10348112227225492,242.79,16.659999999999997,0.06861897112731175,229.85,14.580000000000013,0.0634326734827062
2025-04-24,250.5,259.54,249.2,259.51,259.51,94464200,243.41800000000003,252.5465,271.6256,250.74,8.769999999999982,0.03497646964983647,150381900.0,-55917700.0,-0.37183796720217,109375480.0,141060790.0,-22.4621668431036,254.86,-4.360000000000014,-0.017107431531036665,259.45,0.09000000000003183,0.00034688764694568164,244.43,4.769999999999982,0.019514789510289177
2025-04-25,261.69,286.85,259.63,284.95,284.95,167560700,252.13400000000001,253.1375,270.5944,259.51,25.439999999999998,0.09803090439674778,94464200.0,73096500.0,0.7738010801975774,126206660.0,141310220.0,-10.68822906085632,250.5,11.189999999999998,0.044670658682634645,259.54,27.310000000000002,0.10522462818833311,249.2,10.430000000000007,0.041853932584269726
2025-04-28,288.98,294.86,272.42,285.88,285.88,151731800,263.81,254.254,269.1932,284.95,0.9300000000000068,0.0032637304790315014,167560700.0,-15828900.0,-0.09446666193206399,136999420.0,142706340.0,-3.9990654935162655,261.69,27.29000000000002,0.10428369444762886,286.85,8.009999999999991,0.02792400209168555,259.63,12.79000000000002,0.049262411893848945
2025-04-29,285.5,293.32,279.47,292.03,292.03,108906600,274.62199999999996,255.89749999999998,267.91700000000003,285.88,6.149999999999977,0.02151252273681248,151731800.0,-42825200.0,-0.2822427467412896,134609040.0,141451225.0,-4.837133789403379,288.98,-3.480000000000018,-0.012042355872378785,294.86,-1.5400000000000205,-0.0052228176083565225,272.42,7.050000000000011,0.025879157183760437
2025-04-30,279.9,284.45,270.78,282.16,282.16,128961100,280.906,256.5825,266.478,292.03,-9.869999999999948,-0.033797897476286476,108906600.0,20054500.0,0.18414402800197593,130324880.0,140574935.0,-7.291523912139813,285.5,-5.600000000000023,-0.019614711033275056,293.32,-8.870000000000005,-0.030240010909586834,279.47,-8.690000000000055,-0.03109457186817921
2025-05-01,280.01,290.87,279.81,280.52,280.52,99659000,285.108,256.4705,264.87719999999996,282.16,-1.6400000000000432,-0.00581230507513486,128961100.0,-29302100.0,-0.22721657926304906,131363840.0,134918495.0,-2.634668434449999,279.9,0.11000000000001364,0.00039299749910681747,284.45,6.420000000000016,0.02256987168219382,270.78,9.03000000000003,0.03334810547307798
2025-05-02,284.9,294.78,279.81,287.21,287.21,114454700,285.56,257.467,263.53340000000003,280.52,6.689999999999998,0.02384856694709825,99659000.0,14795700.0,0.14846325971563035,120742640.0,133832515.0,-9.780788323375676,280.01,4.889999999999986,0.017463662012070946,290.87,3.909999999999968,0.013442431326709414,279.81,0.0,0.0
2025-05-05,284.57,284.85,274.4,280.26,280.26,94618900,284.43600000000004,259.50849999999997,262.3826,287.21,-6.949999999999989,-0.024198321785453114,114454700.0,-19835800.0,-0.17330699394607652,109320060.0,129501990.0,-15.584262450329915,284.9,-0.3299999999999841,-0.0011583011583010672,294.78,-9.92999999999995,-0.03368613881538762,279.81,-5.410000000000025,-0.01933454844358684
